time,open,high,low,close,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,F1,F2,F3,F4,F5,G100,G150,G200,Kernel Regression Estimate,Buy,Sell,StopBuy,StopSell,Volume,Volume MA,MACD,Signal Line,Histogram,Cross,Main Line,Gobble Line
1733762700,22.81961106047998,22.89,22.42,22.630000000000003,21.46383597827827,22.0139087215253,23.896365547729527,24.673001019740717,24.67557793722463,24.791748512401597,24.795466065514514,24.791339893036145,24.760668167075423,24.723919698206515,24.577516023706163,24.5030582605267,24.421879151562393,24.41440836401136,24.35124092330041,24.208463710030948,23.83932414896101,23.76305185136691,23.674488605388046,23.7247959840604,23.832109454290155,24.209449924302103,24.342487805562758,24.42018015935321,24.546092826607683,24.66357857426078,24.54460826866978,24.532192712075926,24.409792145860877,24.30684396674829,23.943063034050052,22.451757533496533,20.19124236246888,23.877929778069145,,,,,131112,279194.95,-0.27365030285494285,0.12551237051068043,-0.3991626733656233,,1.9063414069895648,0.8526723016045374
1733765400,22.72480553023999,22.88,22.6,22.7575,22.2851070970641,21.874471537671184,22.10430818003824,23.49355093506317,24.195422235205392,24.277166130531228,24.433656881639063,24.481671194458237,24.512869582372566,24.513112060074295,24.50220946173904,24.386481946485997,24.332446632568026,24.26925257624109,24.272454946214886,24.10381350992676,23.84707706911427,23.782892058682965,23.62583956455308,23.62505565159369,23.77566211771914,24.107601666149673,24.2869460807927,24.356255701692177,24.486642341530647,24.611436133919202,24.528570628781914,24.483249858248666,24.407092866738186,24.323169908205834,23.968352317840978,22.438936134854664,20.245559844541553,23.74798333158359,,,,,112608,277250.65,-0.3120596353886178,0.05964213686583343,-0.3717017722544512,,1.9660367431989587,0.8793729542442454
1733768100,22.741152765119995,22.98,22.741152765119995,22.89875,22.375289804309357,22.33019845068673,22.04141095988392,22.17205358610602,23.269898708912407,23.89206683005607,24.0054695124995,24.176360996972875,24.24762881777501,24.299111604566246,24.318764582277495,24.324966156953234,24.231774858626245,24.192649716263837,24.14298839144565,24.095746581115,23.847584490925364,23.74327516525965,23.611467769825722,23.599373861496154,23.717807267700987,23.960659713885146,24.288860586844436,24.307440578435994,24.430847257142354,24.568643985231294,24.51082218614398,24.476482444071728,24.405082101417257,24.314241055094932,24.000670513820253,22.438657083314574,20.300377572528014,23.636764241953305,,,,,113244,268348.9,-0.31960137582559156,-0.009354812203443351,-0.3102465636221482,,0.8991439162069468,0.402170938371739
1733770800,22.81995138256,23.14,22.81995138256,23.011249999999997,22.594152990645178,22.48472139747727,22.418183297339557,22.179596467574232,22.256473467013855,23.157274422534556,23.706650567283052,23.829054947267732,24.000560107380892,24.08228123506203,24.14411536693707,24.175046949641473,24.19182668262184,24.11480186805617,24.086083267889265,24.065936997043103,23.837872241873406,23.68930640686551,23.616092610151878,23.571925975095933,23.673799753886396,23.81423398357356,24.257619789500513,24.27507532664913,24.419433932792497,24.50553970150827,24.498294297208197,24.45010013395144,24.3948650748515,24.320830342265012,24.0326827121771,22.449570543093934,20.363128257733045,23.543012725313037,,,,,193277,270715.35,-0.30761332948941345,-0.07809779022769527,-0.2295155392617182,,0.44634742878246036,0.19964319508551237
1733773500,22.915600691279998,23.165,22.915,23.025,22.974042456911913,22.784097723778547,22.647828417288824,22.557148087232644,22.338485665441773,22.376068298663544,23.131098427445572,23.615074553486686,23.734053559450402,23.897908342333995,23.98153225523021,24.04660929110165,24.08266198866227,24.10484209507113,24.038751240646558,23.955771376354434,23.87302720477317,23.65734109309857,23.606490112440312,23.5598155354093,23.63158484036431,23.755738443109102,24.164290771419076,24.24435550465323,24.354426333873203,24.453415113322404,24.522371562208917,24.43449901140579,24.39042975846342,24.317406466112562,24.068106435342965,22.469233384447435,20.417479540875078,23.459061086496074,,,,,119113,270206.9,-0.29125371043847537,-0.14310649470341888,-0.1481472157350565,,0.42235248781838713,0.18891068858710358
1733776200,22.97030034564,23.33,22.92,23.1025,22.81525041370122,22.89464643530657,22.79448195375278,22.68968391639192,22.608768552526364,22.41794645681836,22.43880860081175,23.091617425727552,23.52620520462162,23.642173244875487,23.79948489427648,23.884342101769477,23.951889377455455,23.99213259045077,24.018869316313143,23.915622830606875,23.88852467853006,23.63423154955522,23.598154237246813,23.54127359878033,23.60079293611219,23.709775364113757,24.063933435958866,24.198011201143036,24.28084080498194,24.407712521316146,24.526591239478496,24.423618286410818,24.41905011445536,24.30973527956451,24.095952872810326,22.4864125608426,20.470259459912228,23.391518475960435,,,,,207584,274381.65,-0.26606990500331307,-0.20324469380807583,-0.06282521119523723,,0.2579049093012419,0.11535623776659804
1733841000,23.03640017282,24.4,22.83,23.4725,22.105546985626958,22.46039869966409,22.631613285413376,22.62224821172132,22.57285653023893,22.524898291376477,22.37331796093384,22.397150898913676,22.982054043494138,23.384139382722154,23.502479948580177,23.658323401889035,23.747511708220046,23.820007778039134,23.86636021679585,23.847555342220875,23.797622113989227,23.6347069793017,23.6100298403338,23.4942166852638,23.508144638109844,23.655381558971104,23.96807938106689,24.1441052849132,24.21907115004195,24.349943355009795,24.475530827007198,24.406338497622976,24.37087378013044,24.305190848043782,24.103343792347115,22.49026316966922,20.518484622902953,23.36676519151801,,,,,563417,294995.15,-0.20738949890228398,-0.24561741119229197,0.03822791229000799,-0.24561741119229197,0.08767538336921576,0.00582504034309525
1733843700,23.25445008641,23.99,23.25445008641,23.6825,22.906359565709604,22.505953275668283,22.609052321679272,22.700299855487426,22.67907048251898,22.628440369484064,22.57939275913831,22.439948161530836,22.453729639668765,22.974484595715683,23.340704853902842,23.452803250007644,23.60048002987522,23.68742941232644,23.759097897217167,23.77700891421396,23.812411361395835,23.652832156190957,23.59124592486811,23.494918108912366,23.49711793049871,23.61393358918277,23.84415160194278,24.15471141148396,24.182181340288558,24.305720344669243,24.44267241838382,24.39633770466742,24.370752328686265,24.309192567034017,24.114217876653246,22.49924320203245,20.570106811551636,23.369651433075518,,,,,132808,291012.35,-0.14112585034781588,-0.257092252873788,0.11596640252597212,,0.11496635189546105,0.041265315807002406
1733846400,23.468475043205,23.52,22.85,23.2225,24.92393243831724,23.915146002013422,23.31194632988461,23.18777235083876,23.14502637205339,23.05321414181871,22.956367807888764,22.87246021903571,22.715946414507087,22.700749919533614,23.15170712686129,23.47264048593739,23.56596703372376,23.69501234476394,23.769862947392493,23.850819043930276,23.881754872045192,23.722397930236728,23.61155211617805,23.557209330389554,23.524492685869,23.620922415703077,23.75339692798083,24.164903671379896,24.18814848398794,24.328404821311118,24.414838812877957,24.413715051886022,24.373331089133906,24.325429591362717,24.145966374432113,22.52558497969492,20.631657363707387,23.33855889574542,,,,,149817,269364.45,-0.1343029050593998,-0.25034072370109484,0.11603781864169505,,0.16042986336441134,0.09877826976506447
1733849100,23.3454875216025,23.49,22.965,23.18875,23.313476965637584,24.118704701977414,23.714589656554818,23.31232898882285,23.212913273798527,23.173101470984108,23.090394545221365,23.001006452607392,22.921462079769235,22.77569946962014,22.75645237827035,23.165187946759335,23.46039713822201,23.54793202886046,23.669576652822183,23.83229174893453,23.80719975584329,23.763008216277385,23.59385140462712,23.557293007610077,23.521270839674784,23.589717683707715,23.70639070044452,24.085009313284008,24.16501379458751,24.272889686724994,24.370714990687492,24.44053041918327,24.36264102684065,24.325012175982035,24.159261406279775,22.568950585148393,20.68590746673008,23.310215291302747,,,,,77127,257344.55,-0.1297890514832858,-0.2343561402153552,0.10456708873206941,,0.18268175720412183,0.08831427110123488
