time,open,high,low,close,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,F1,F2,F3,F4,F5,G100,G150,G200,Kernel Regression Estimate,Buy,Sell,StopBuy,StopSell,Volume,Volume MA,MACD,Signal Line,Histogram,Cross,Main Line,Gobble Line
1733773500,26.859375096553585,26.859375096553585,26.01,26.35375,27.981077408696155,27.61898212682586,27.148585713098168,27.22115731788827,27.472909741102217,27.84346740577129,27.93834584972157,26.65635935808331,26.47361933863131,26.39040748913415,26.295549096551056,26.218106990899855,26.05988242363213,25.86463450196599,25.599797686607783,24.74114113919536,24.253351090825422,24.135170640697485,23.936124328832477,23.80981966531679,23.789518106958862,23.856058645714725,23.854340039864326,23.80915748108983,23.80808732910444,23.765660955231372,23.79640074277779,23.86867804721104,23.902965496356273,23.907485699782107,23.93730679780534,24.509074253087345,24.216531951763645,26.202114975749105,,,,,93174,182118.4,0.6989713030475571,0.8621847661913138,-0.16321346314375673,,0.13296416404443293,0.05947248450408889
1733776200,26.60656254827679,26.60656254827679,25.87,26.0175,27.259222716429893,27.620150062563027,27.499062323360565,27.176244963931044,27.228770397596623,27.437295236990153,27.760003878722504,27.85345545806015,26.723344175677358,26.552179676411185,26.4693906916155,26.375855231541024,26.298192815940634,26.145549587403387,25.957607049596945,24.957958492529123,24.406191197706907,24.2533038053376,24.056631932920617,23.93137374688078,23.869913333769254,23.90263368463034,23.891360807183858,23.86849827428538,23.83686508843207,23.813579276982264,23.837432949682242,23.89857972268976,23.94530839414551,23.946057246694615,23.98236821207888,24.482722948156056,24.239252424535138,26.24391194337421,,,,,102970,185240.05,0.5764476431000958,0.8606948607965705,-0.28424721769647476,,0.14632348122439728,0.06544786734261925
1733841000,26.312031274138395,26.66,25.49,25.939999999999998,26.22590804329698,26.74256537986344,27.155402722807708,27.180773753344617,26.986177579804256,27.061626671880006,27.2642399236054,27.568241899294353,27.67261685641978,26.67360056243934,26.52251861885527,26.44910047092235,26.36432083244534,26.293029617894643,26.150906817796315,25.13566769472166,24.60480475170162,24.361215693792797,24.157384020746917,24.01956267949179,23.94276585411863,23.936443043897317,23.93640917257449,23.9108096702673,23.872970449576773,23.8622837823958,23.868184707607583,23.909142562574253,23.978561071254884,23.974453776533373,23.992568984958265,24.46440558234097,24.25173012274697,26.261394277369153,,,,,190809,193660.5,0.46926865191454326,0.8185216682867211,-0.34925301637217787,,0.20104828519044188,0.013357390947612818
1733843700,26.126015637069194,26.16,24.76,25.435000000000002,27.293252808811573,26.759580426054278,26.92612785617951,27.18986524430862,27.20326956443804,27.037356784638803,27.09471612001308,27.26786653425621,27.53768755590736,27.634680451658976,26.72993258483673,26.586746468018358,26.514035266144614,26.430673116471485,26.359711163955797,25.35233004776496,24.846025762993143,24.490836010965662,24.276369435616417,24.124701726537616,24.019968973275386,23.977755116417608,24.014560964466664,23.991954065914975,23.932975390212885,23.925190362062494,23.908834214021223,23.93270842090386,24.037228316080867,24.008052478189377,24.004661620849298,24.45764638307403,24.262001600341343,26.218824559746068,,,,,162428,196834.05,0.3348296129203696,0.7443130322104771,-0.40948341929010745,,0.27872681414264,0.10004448971238339
1733846400,25.7805078185346,25.7805078185346,24.6,24.865,26.963659362689224,27.1284560857504,26.827606738265956,26.93551073280689,27.144624067984772,27.163334530813227,27.026828581503135,27.078334025347637,27.234065737415413,27.480284736585567,27.573678534479825,26.7494098163245,26.615739767608435,26.54615127304064,26.466205532886022,25.65600533832916,25.041493084302374,24.596335417206188,24.407894070509577,24.218758964361392,24.084163624118478,24.038684814488597,24.070236456554507,24.062255223446545,23.995404554014613,24.001707609912724,23.9409380623886,23.960660602085802,24.04424694259451,24.04235975660476,24.033659267906764,24.427817227706218,24.28015417505494,26.11300440491045,,,,,124225,190946.45,0.17755051947358425,0.649446576235682,-0.4718960567620978,,0.3920259114168262,0.24137427048022225
1733849100,25.3227539092673,25.34,24.84,25.055,24.354599578951802,25.659129470820517,26.203837250150897,26.209354948437365,26.4193285020359,26.679619986479267,26.7620866805473,26.69279995618426,26.775696864636966,26.946119121569076,27.196131540436962,27.30542195485255,26.56519364421892,26.454229754132946,26.400047826768073,25.804680390464775,25.076778611763487,24.614347326027175,24.461478906602956,24.246524850482903,24.099765091618874,24.052499146466584,24.08908317810761,24.068089078378605,24.009939867316437,23.99460455574237,23.94257212501838,23.960333727731374,24.01871630925958,24.042763441116236,24.042957616267586,24.404426564098713,24.288077744543124,26.01734010657032,,,,,36183,177332.05,0.07923389428065164,0.5482380271961304,-0.4690041329154787,,0.43695681850007934,0.2112390614101144
1733851800,25.18887695463365,25.37,25.11,25.2075,24.644878902996556,24.499739240974183,25.321045948212557,25.814097663362258,25.896459739349233,26.123586902196,26.38894268883887,26.497435708353493,26.465253172496716,26.562615068472944,26.736915465335127,26.983527153983648,27.100764797017483,26.428028305560165,26.33360636405721,25.942320222034976,25.14565874189316,24.65456928798063,24.488040367339238,24.28661040872419,24.149716634932794,24.072567974327267,24.08389059869575,24.05845238486429,24.024495310059503,23.983978992068977,23.952437974473437,23.96612212403638,24.016102076610924,24.053705691101257,24.051656712921158,24.39527234862545,24.297315915281715,25.93269421059356,,,,,21965,160607.6,0.021639175315588233,0.4482521599426374,-0.42661298462704916,,0.5247691391619079,0.393214460005926
1733854500,25.198188477316826,25.3,25.02,25.130000000000003,25.415611322564352,25.030245112780456,24.805029934837602,25.344687291800454,25.734400395202705,25.816318336551745,26.022447533677184,26.267276268054594,26.37723299882135,26.3602889875035,26.45834200066299,26.626806786770956,26.862918243874486,26.98039669169939,26.360533840027134,26.046780212147873,25.25541423481789,24.79307069228514,24.55738493685133,24.354511067553887,24.210100203459636,24.12192930822705,24.09989371219786,24.086241774460163,24.0510858798777,24.005929731407168,23.987091556582968,23.984823188082228,24.016510670375943,24.07610770036308,24.059827915118802,24.382749407639665,24.30882948946178,25.8418586318257,,,,,18021,145609.35,-0.02738418510815066,0.3484043358045028,-0.37578852091265347,,0.5469661502050726,0.40984688950630227
1733857200,25.164094238658414,25.164094238658414,24.75,24.9375,25.647492111771122,25.53155171716774,25.235994112444036,25.015645479070926,25.405248255794614,25.719915681297437,25.792200304440218,25.97557810593896,26.198411361800854,26.304258910116346,26.295489271527746,26.39077117658873,26.551474888694056,26.776102091581375,26.891536386370863,26.12109543691546,25.362913689370913,24.939229511793396,24.621466331655487,24.417479288138686,24.2669846742328,24.158496901527318,24.10752721999739,24.130451572077313,24.100669003598007,24.03813773775441,24.023860888311344,24.00236009163201,24.01932841119157,24.11322942384273,24.074006229465045,24.373428674818584,24.327429595727587,25.736627850075653,,,,,32443,137978.4,-0.08013492340917949,0.25004685461500664,-0.33018177802418613,,0.5857898420121734,0.43893784754881704
1733859900,25.050797119329207,25.050797119329207,24.53,24.73375,25.486768826074915,25.567130468923022,25.51662408680349,25.298687790851705,25.109870148471753,25.41883501750799,25.686608987694207,25.75402136964459,25.921265963731823,26.127247108228282,26.22994162974886,26.228095901073402,26.321232534241524,26.47542445564982,26.69014654054763,26.127121686782413,25.5467783003577,25.052889261663942,24.669697521672674,24.495641080254845,24.31777131815139,24.186734276553818,24.13606529939622,24.156872597547594,24.142840986910006,24.075009239332953,24.075585112483363,24.013996317768743,24.02826116363794,24.1034482318099,24.09036023797973,24.351265283362903,24.344967803109917,25.617960314956317,,,,,77540,133763.95,-0.1355089271739338,0.15732682903484096,-0.2928357562087748,,0.6420958401925012,0.4811284624636573
