time,open,high,low,close,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,F1,F2,F3,F4,F5,G100,G150,G200,Kernel Regression Estimate,Buy,Sell,StopBuy,StopSell,Volume,Volume MA,MACD,Signal Line,Histogram,Cross,Main Line,Gobble Line
1733930100,115.30641395190283,115.30641395190283,114.24993956,114.703974595,115.56382140965808,116.507506890598,116.42837320155222,116.16943866361709,116.0818611586358,115.9095610243375,115.85221231001944,115.71206995841828,115.37728834458618,115.22906868561081,115.05954697645949,114.86237762481743,114.70692173547741,114.5236723551403,114.36338745618345,114.54692552825479,114.80624679606125,115.03648816301148,115.16079427108546,115.4303224609707,115.50050407636898,115.57572225845652,115.66407559154567,115.79017244503274,116.05140406997545,116.20526556122356,116.42459051757922,116.55899063221939,116.64146913591152,116.6017167602923,116.76722428187732,116.84951751227455,117.60124552723494,114.97415514097891,,,,,27221,35549.85,0.12564371166652677,0.1121659588213567,0.013477752845170068,,0.45803462109097903,0.39379209806956655
1733932800,115.00519427345142,115.23163693,114.68188641,115.01811775249999,113.86464598935758,114.71423369950784,115.62655325685125,115.78744139850357,115.70848012876516,115.71232529708955,115.6174303050543,115.60376651993711,115.50680062852263,115.22602410906329,115.10503025867853,114.95997189420063,114.78562903747454,114.6467591821834,114.47973726408799,114.29140351843974,114.71284143195383,114.96949358621832,115.08151862183564,115.35471141672659,115.48741745321274,115.53165757017346,115.59831646407982,115.72501026631049,115.93188404767288,116.15381632600077,116.3497196715711,116.49578088860838,116.58451861431455,116.57268234166742,116.71299497696816,116.83293278017996,117.58166300163936,115.00376776487569,,,,,19393,33738.55,0.10179238369555321,0.14297648000459637,-0.041184096309043156,0.14297648000459637,0.4913983540049758,0.4224763367245868
1733935500,115.0116560129757,115.21200298,114.3873772,114.7972358475,115.60224306272595,114.73344452604178,115.0102368205806,115.62047570831994,115.75040173134803,115.69077395109208,115.69659926360866,115.61553189976367,115.60359724691362,115.51634487194292,115.26022583212335,115.14646465901545,115.00937736870277,114.84395861070705,114.71045810755277,114.16212891839079,114.71710610494728,114.8993897064168,115.09829576065019,115.32576119275977,115.48317160342982,115.52066152412735,115.59201454672744,115.69281509658342,115.84725533569572,116.11221409571634,116.29562923092735,116.47788341387573,116.56014013458966,116.56463459842738,116.67873110339934,116.83849766264684,117.57183700612163,115.00545021953421,,,,,14643,30119.05,0.06165120249116285,0.1543992239040806,-0.09274802141291774,,0.6560856001560098,0.6441251532346451
1733938200,114.90444593023786,114.90444593023786,114.3481093,114.544448775,115.47091545352086,115.53657925812341,114.97926816853487,115.12540647881568,115.5905636573601,115.70382068504364,115.65936559429583,115.6683887873481,115.59946340573667,115.59032906757432,115.51221492481346,115.2777833005728,115.17142241243913,115.04234437476147,114.88575573356117,114.29277483075273,114.70079741300829,114.89757228236951,115.10692089775908,115.25928741835182,115.45237109698303,115.49200091376198,115.57729930654949,115.66730341374469,115.80588556169349,116.07248201835114,116.23866994702323,116.43712113884598,116.53526064784988,116.58743663813844,116.65124012259339,116.83447962846391,117.56424684340612,114.97747486961302,,,,,14976,28180.45,0.0076723984976752035,0.14899133729730984,-0.14131893879963464,,0.708596254890995,0.6956785382191365
1733940900,114.72444735261894,114.79969009,114.51499785,114.7088830825,114.10242929328469,114.78667237340278,115.0585292698439,114.76005844972232,114.92081104170946,115.34254126334766,115.47505048622055,115.46474855666986,115.49439328800769,115.44975999449143,115.45506545172962,115.39473278885238,115.18737145385852,115.09506576107124,114.97968336932954,114.37239879845734,114.62228158460508,114.8559359377234,115.04637900799003,115.18841596910627,115.39479029955979,115.4362511112856,115.53524077231499,115.61693641869694,115.75908468828885,116.01157417453192,116.16674456248252,116.37651894788823,116.49054620477507,116.57294502690317,116.59404776347691,116.82327883952586,117.54689069041434,114.95928939935682,,,,,21882,28570.5,-0.015548598355508148,0.13149510791462482,-0.14704370627013297,,0.8168486573371287,0.8799685651586538
1733943600,114.71666521755947,115.00584654,114.5738997,114.72606278999999,114.66288404782013,114.38265667055242,114.74540959820861,114.95961796433797,114.74062356934186,114.8778232093947,115.24544737541478,115.37352968142092,115.37565250013095,115.41124236398892,115.37822581752113,115.38905033473684,115.3384367318501,115.1499080677132,115.06625364685434,114.45769648447313,114.5856651364722,114.79530959160796,114.99422179248722,115.10827293336749,115.35368925079024,115.42451602566591,115.49980419580957,115.58712125636184,115.70943791613401,115.95777689135844,116.10762276176477,116.31934258331435,116.45202786381492,116.5358666044355,116.54426909243921,116.81524075562416,117.55305145417898,114.93936020541184,,,,,18419,28597.75,-0.030215053321867913,0.10599868726881805,-0.13621374059068597,,0.35944453429886825,0.38940866008348474
1733946300,114.72136400377973,114.72136400377973,114.25975654,114.4806384475,115.3840062543865,115.02344515110332,114.71643986516385,114.9050587622531,115.04449562234765,114.84785401684945,114.95013507296458,115.26276723528667,115.37469374508373,115.37648787555649,115.40876635402488,115.37870752059291,115.3886623285562,115.34169169774584,115.16551461349125,114.62092685365296,114.44202193922132,114.76811713035276,114.9802081628082,115.07689074689961,115.32024299512943,115.44312527012586,115.48737012037095,115.55216472726865,115.67266298600623,115.86849916014933,116.0798616124239,116.26814316849459,116.41041116706373,116.49896178142755,116.50402063142036,116.81271212531392,117.54971296319626,114.89528605973418,,,,,23724,28605.25,-0.06332776820154606,0.07154079604826474,-0.1348685642498108,,0.4167108707973199,0.45378420489842297
1733949000,114.60100122563986,114.91749377,114.31865838,114.60580485999999,114.14447571546252,114.76424098492453,114.73045533922311,114.57344882773853,114.75294215289496,114.89449230453359,114.7473714023652,114.84942765327725,115.13851262197285,115.25167194212159,115.26448677009321,115.303408800811,115.28376661250613,115.29979185619266,115.26187729892679,114.72107911888838,114.28029156529163,114.72307877960517,114.87846862734223,115.05512655968076,115.2621146327753,115.41014865837595,115.45086885401516,115.52209184724121,115.62051717783874,115.76909010835249,116.02159596619492,116.19921128855029,116.37641628087695,116.4597402467178,116.48061077008451,116.80471012638115,117.52634283098631,114.86206095991925,,,,,45012,29167.85,-0.07383841412696768,0.03451973886306329,-0.10835815299003096,,0.24748039413037629,0.2694978743019713
1734013800,114.60340304281993,114.94694469,113.81799272,114.4045568975,115.1377677001964,114.64112170782947,114.8887498900152,114.83228342946646,114.68631260223007,114.81707974411201,114.92924593248505,114.79617093959455,114.88146543626823,115.13843812979519,115.2413170110373,115.25392684760146,115.290667177687,115.27333811877,115.28899024579275,114.83589495072844,114.3714823850482,114.69838327787856,114.86739232806384,115.05434486081795,115.19562354989438,115.37576524750733,115.4187565218044,115.50305041452269,115.59184258209028,115.72591606458862,115.98007072394309,116.14164761297361,116.33413240139808,116.43254131198218,116.46152848232339,116.8060391967909,117.50095626857166,114.81280985257631,,,,,26270,27927.9,-0.09887292736038944,0.0016618816649598659,-0.10053480902534931,,0.30024271971037286,0.3269542826651593
1734016500,114.50397997015997,114.50397997015997,113.81799272,114.04132887,115.36498809105183,115.25137789562413,114.88241050223697,115.00780944027439,114.9388243617835,114.7994251837005,114.89535236510304,114.98371370230633,114.85937284531198,114.92981770174659,115.15903358081833,115.2516229343715,115.26247002017477,115.29597581435617,115.27944811692197,114.96946861744308,114.48568391112258,114.67503871413481,114.86777714116053,115.03293467721421,115.16068356829312,115.34919370578176,115.39103049769435,115.4855394047705,115.5647739527811,115.7004946649667,115.94005752034869,116.08999954993881,116.29194867811745,116.40433943572003,116.44787388559624,116.81540469318044,117.47569075399014,114.73367648105867,,,,,10570,23968.65,-0.14912190938829895,-0.028867631785576324,-0.12025427760272261,,0.334807025830383,0.3645936563165448
